country_name,country_code,region,income_level,lending_type,indicator_code,indicator_name,year,gdp_per_capita_current_usd
South Africa,ZAF,Sub-Saharan Africa ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,6534.24867783397
South Africa,ZAF,Sub-Saharan Africa ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,6034.27208964673
South Africa,ZAF,Sub-Saharan Africa ,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,6267.186814093
South Sudan,SSD,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,1080.14718624765
South Sudan,SSD,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,
South Sudan,SSD,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,
South Sudan,SSD,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,
South Sudan,SSD,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,
South Sudan,SSD,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,
South Sudan,SSD,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,
South Sudan,SSD,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,
South Sudan,SSD,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,
South Sudan,SSD,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,
Spain,ESP,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,25982.4416197775
Spain,ESP,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,26755.6061149398
Spain,ESP,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,28381.3425596906
Spain,ESP,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,30602.4212881113
Spain,ESP,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,29786.5245689007
Spain,ESP,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,27233.9426461608
Spain,ESP,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,30799.4775937775
Spain,ESP,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,30319.4987196616
Spain,ESP,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,33493.2225409111
Spain,ESP,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,35326.7683069278
Sri Lanka,LKA,South Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,4057.7158346231
Sri Lanka,LKA,South Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,4149.19190775593
Sri Lanka,LKA,South Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,4398.88828068715
Sri Lanka,LKA,South Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,4358.56095906047
Sri Lanka,LKA,South Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,4081.94772722003
Sri Lanka,LKA,South Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,3847.60137695639
Sri Lanka,LKA,South Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,3996.96240014909
Sri Lanka,LKA,South Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,3342.63650253855
Sri Lanka,LKA,South Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,3798.89016573011
Sri Lanka,LKA,South Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,4515.56787322732
St. Kitts and Nevis,KNA,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,20328.8003530109
St. Kitts and Nevis,KNA,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,21387.5415511103
St. Kitts and Nevis,KNA,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,22464.9899633959
St. Kitts and Nevis,KNA,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,22901.3816403197
St. Kitts and Nevis,KNA,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,23595.4923231291
St. Kitts and Nevis,KNA,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,18859.0190361046
St. Kitts and Nevis,KNA,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,18361.1449697886
St. Kitts and Nevis,KNA,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,21011.5744209816
St. Kitts and Nevis,KNA,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,22576.9248439166
St. Kitts and Nevis,KNA,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,23960.6534357084
St. Lucia,LCA,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,10334.9860823918
St. Lucia,LCA,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,10638.1269396653
St. Lucia,LCA,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,11333.1123822102
St. Lucia,LCA,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,11642.6984727769
St. Lucia,LCA,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,11794.0597229805
St. Lucia,LCA,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,8411.07474936367
St. Lucia,LCA,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,10459.1321248092
St. Lucia,LCA,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,13103.8243147472
St. Lucia,LCA,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,13554.7684784933
St. Lucia,LCA,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,14181.6303351598
St. Martin (French part),MAF,Latin America & Caribbean ,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,
St. Martin (French part),MAF,Latin America & Caribbean ,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,
St. Martin (French part),MAF,Latin America & Caribbean ,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,
St. Martin (French part),MAF,Latin America & Caribbean ,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,
St. Martin (French part),MAF,Latin America & Caribbean ,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,19033.0649634889
St. Martin (French part),MAF,Latin America & Caribbean ,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,
St. Martin (French part),MAF,Latin America & Caribbean ,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,21668.3776525323
St. Martin (French part),MAF,Latin America & Caribbean ,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,
St. Martin (French part),MAF,Latin America & Caribbean ,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,
St. Martin (French part),MAF,Latin America & Caribbean ,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,
St. Vincent and the Grenadines,VCT,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,7353.73556054184
St. Vincent and the Grenadines,VCT,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,7656.90042881178
St. Vincent and the Grenadines,VCT,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,7988.04445019298
St. Vincent and the Grenadines,VCT,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,8428.12677153069
St. Vincent and the Grenadines,VCT,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,8740.59425232061
St. Vincent and the Grenadines,VCT,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,8351.20324040982
St. Vincent and the Grenadines,VCT,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,8641.27904024443
St. Vincent and the Grenadines,VCT,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,9693.55867833025
St. Vincent and the Grenadines,VCT,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,10582.3656725229
St. Vincent and the Grenadines,VCT,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,11501.2265187188
Sudan,SDN,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,1292.37963867188
Sudan,SDN,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,1033.21594238281
Sudan,SDN,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,966.505676269531
Sudan,SDN,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,731.027465820313
Sudan,SDN,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,709.975280761719
Sudan,SDN,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,577.795227050781
Sudan,SDN,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,712.122009277344
Sudan,SDN,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,1046.24084472656
Sudan,SDN,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,797.283447265625
Sudan,SDN,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,984.607666015625
Suriname,SUR,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,8813.61705392067
Suriname,SUR,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,5644.2061057532
Suriname,SUR,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,6049.52128553675
Suriname,SUR,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,6665.74180472239
Suriname,SUR,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,6629.66775248603
Suriname,SUR,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,4755.39221710693
Suriname,SUR,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,5029.84838543953
Suriname,SUR,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,6084.43876736445
Suriname,SUR,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,5521.97602122638
Suriname,SUR,Latin America & Caribbean ,Upper middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,6961.78955961526
Sweden,SWE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,51188.1652120493
Sweden,SWE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,51703.5088332851
Sweden,SWE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,53210.2233318965
Sweden,SWE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,54018.4554391861
Sweden,SWE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,51648.9892820514
Sweden,SWE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,52568.5726980146
Sweden,SWE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,60647.5416365347
Sweden,SWE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,54836.8907235124
Sweden,SWE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,54950.2834725622
Sweden,SWE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,57117.4877440616
Switzerland,CHE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,83806.4476003837
Switzerland,CHE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,82153.0745447889
Switzerland,CHE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,82254.3769269767
Switzerland,CHE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,85217.3691512274
Switzerland,CHE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,84121.9310304414
Switzerland,CHE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,85897.7843338323
Switzerland,CHE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,93664.7736696111
Switzerland,CHE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,94394.5106803525
Switzerland,CHE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,100623.549627296
Switzerland,CHE,Europe & Central Asia,High income,Not classified,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,103998.186685604
Syrian Arab Republic,SYR,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,847.731631942565
Syrian Arab Republic,SYR,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,656.3490586313
Syrian Arab Republic,SYR,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,851.502005254153
Syrian Arab Republic,SYR,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,1098.0668642357
Syrian Arab Republic,SYR,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,1109.53926036049
Syrian Arab Republic,SYR,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,572.355289831901
Syrian Arab Republic,SYR,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,663.614245706815
Syrian Arab Republic,SYR,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,1051.67149587463
Syrian Arab Republic,SYR,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,
Syrian Arab Republic,SYR,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,
Tajikistan,TJK,Europe & Central Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,956.916310930656
Tajikistan,TJK,Europe & Central Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,788.710481734485
Tajikistan,TJK,Europe & Central Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,829.45714764957
Tajikistan,TJK,Europe & Central Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,834.288404578801
Tajikistan,TJK,Europe & Central Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,871.022372934846
Tajikistan,TJK,Europe & Central Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,834.311715460625
Tajikistan,TJK,Europe & Central Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,896.748053372182
Tajikistan,TJK,Europe & Central Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,1052.17949484894
Tajikistan,TJK,Europe & Central Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,1178.47990060249
Tajikistan,TJK,Europe & Central Asia,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,1341.20229027672
Tanzania,TZA,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,939.127319335938
Tanzania,TZA,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,953.0107421875
Tanzania,TZA,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,986.674011230469
Tanzania,TZA,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,1023.10626220703
Tanzania,TZA,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,1063.32250976563
Tanzania,TZA,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,1117.41528320313
Tanzania,TZA,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,1159.85656738281
Tanzania,TZA,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,1207.52062988281
Tanzania,TZA,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,1224.00219726563
Tanzania,TZA,Sub-Saharan Africa ,Lower middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,1186.71691894531
Thailand,THA,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,5688.85335397884
Thailand,THA,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,5833.57715617098
Thailand,THA,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,6413.09182530343
Thailand,THA,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,7099.77650081458
Thailand,THA,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,7605.69657797759
Thailand,THA,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,6985.64393892574
Thailand,THA,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,7057.20754802279
Thailand,THA,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,6909.35281815827
Thailand,THA,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,7195.10130919449
Thailand,THA,East Asia & Pacific,Upper middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,7346.62022142185
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,1319.59295003154
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,1335.54391073349
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,1266.17771143471
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,1219.46599728983
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,1562.36458068032
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,1630.86938521256
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,2684.92676774277
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,2343.24954740187
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,1502.41147438211
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,Blend,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,1331.9705130185
Togo,TGO,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,751.051987587248
Togo,TGO,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,772.581357620609
Togo,TGO,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,792.765700965864
Togo,TGO,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,851.120561233595
Togo,TGO,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,826.255209019798
Togo,TGO,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,863.468665870276
Togo,TGO,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,962.075187515872
Togo,TGO,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,951.232378690387
Togo,TGO,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,1055.01727877926
Togo,TGO,Sub-Saharan Africa ,Low income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,1119.38160509429
Tonga,TON,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,4123.90323993332
Tonga,TON,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,3987.98626206287
Tonga,TON,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,4365.92932788383
Tonga,TON,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,4675.04791274385
Tonga,TON,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,4788.83342304684
Tonga,TON,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,4792.35854741522
Tonga,TON,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,4922.80171378368
Tonga,TON,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,5298.01941509951
Tonga,TON,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,5651.59373063157
Tonga,TON,East Asia & Pacific,Upper middle income,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,
Trinidad and Tobago,TTO,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,19887.2327716498
Trinidad and Tobago,TTO,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,17449.1538801956
Trinidad and Tobago,TTO,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,17566.0999700656
Trinidad and Tobago,TTO,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,17571.498737278
Trinidad and Tobago,TTO,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,17212.6128892163
Trinidad and Tobago,TTO,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,15283.6270531554
Trinidad and Tobago,TTO,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,17712.5674104655
Trinidad and Tobago,TTO,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,20750.5202434652
Trinidad and Tobago,TTO,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,18308.4536298575
Trinidad and Tobago,TTO,Latin America & Caribbean ,High income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,18733.4110406494
Tunisia,TUN,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,4014.94773686432
Tunisia,TUN,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,3847.80354448809
Tunisia,TUN,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,3619.03247319953
Tunisia,TUN,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,3628.10366464236
Tunisia,TUN,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,3528.87213306798
Tunisia,TUN,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,3548.65363663803
Tunisia,TUN,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,3906.93926319391
Tunisia,TUN,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,3707.29283414381
